snapshot_id,floor_id,modality,mean,max,slope,variance,zScoreVsHistory,label
snapshot_0343,floor_343,Power,0.4554,0.8732,0.0939,0.4442,0.3693,Normal
snapshot_0343,floor_343,CO2,492.4957,655.9958,0.0084,139.2092,0.7083,Normal
snapshot_0343,floor_343,Motion,0.3644,0.6522,0.0916,0.1044,2.1445,Normal
snapshot_0343,floor_343,Humidity,44.6738,56.6265,0.0163,7.7864,-0.0652,Normal
snapshot_0343,floor_343,Power,-0.5769,-0.5339,0.0674,0.3188,-6.5126,Normal
snapshot_0343,floor_343,Motion,0.223,0.681,0.0088,0.1532,0.7296,Normal
snapshot_0343,floor_343,Temperature,22.4487,23.5465,-0.003,2.3189,0.3739,Normal
snapshot_0343,floor_343,Smoke,0.0355,0.0445,-0.1777,0.0324,1.546,Normal
snapshot_0343,floor_343,Smoke,0.0829,0.097,-0.0269,0.0128,6.289,Normal
snapshot_0343,floor_343,Humidity,32.4359,36.9768,0.1183,11.4881,-2.5128,Normal
snapshot_0343,floor_343,Temperature,25.3358,29.6811,0.1296,3.8396,2.7799,Normal
snapshot_0343,floor_343,Motion,0.2156,0.2433,-0.0814,0.2387,0.6564,Normal
snapshot_0343,floor_343,Smoke,0.0072,0.0178,-0.1815,0.0205,-1.2832,Normal
snapshot_0343,floor_343,Humidity,50.3694,55.5026,-0.169,11.8885,1.0739,Normal
snapshot_0343,floor_343,Temperature,24.6094,27.1158,-0.0753,2.3063,2.1745,Normal
snapshot_0343,floor_343,Power,0.5403,0.7652,0.0492,0.4866,0.9356,Normal
snapshot_0343,floor_343,CO2,445.6957,800.5039,0.0574,133.2722,-0.0717,Normal
snapshot_0343,floor_343,Humidity,52.2194,57.924,0.1556,6.5683,1.4439,Normal
snapshot_0343,floor_343,Temperature,22.2724,23.8394,-0.0949,1.7737,0.227,Normal
snapshot_0343,floor_343,Power,0.802,0.9298,0.028,0.2783,2.6801,Normal
snapshot_0343,floor_343,Temperature,24.3332,25.5319,-0.0901,4.6154,1.9443,Normal
snapshot_0343,floor_343,Humidity,28.0288,31.0122,0.2174,13.6033,-3.3942,Normal
snapshot_0343,floor_343,Smoke,0.0185,0.026,0.069,0.0263,-0.1494,Normal
snapshot_0343,floor_343,CO2,608.425,914.9579,0.1243,164.2387,2.6404,Normal
snapshot_0344,floor_344,Power,0.589,0.7043,-0.1498,0.3396,1.2601,OccupancySurge
snapshot_0344,floor_344,Temperature,27.0165,30.0832,0.1169,2.8822,4.1805,OccupancySurge
snapshot_0344,floor_344,Humidity,44.1215,47.6214,0.1251,5.5151,-0.1757,OccupancySurge
snapshot_0344,floor_344,CO2,452.3033,570.4139,0.262,109.2453,0.0384,OccupancySurge
snapshot_0344,floor_344,Motion,0.0082,0.1425,-0.1774,0.2897,-1.4183,OccupancySurge
snapshot_0344,floor_344,Humidity,54.7958,64.0729,-0.0084,11.9396,1.9592,OccupancySurge
snapshot_0344,floor_344,Motion,0.2259,0.2648,0.3088,0.1943,0.7586,OccupancySurge
snapshot_0344,floor_344,Temperature,29.8899,29.9097,0.0215,3.5673,6.5749,OccupancySurge
snapshot_0344,floor_344,Smoke,0.013,0.0594,0.0392,0.0261,-0.7014,OccupancySurge
snapshot_0344,floor_344,CO2,743.215,767.0422,0.0846,94.9142,4.8869,OccupancySurge
snapshot_0344,floor_344,Power,0.4737,0.5461,-0.0431,0.2277,0.491,OccupancySurge
snapshot_0344,floor_344,Humidity,42.1665,48.9543,0.023,16.1122,-0.5667,OccupancySurge
snapshot_0344,floor_344,CO2,721.0339,1048.7407,0.2133,105.0913,4.5172,OccupancySurge
snapshot_0344,floor_344,Temperature,23.2368,23.2669,0.1216,3.7809,1.0307,OccupancySurge
snapshot_0344,floor_344,Smoke,-0.0042,-0.0035,0.0514,0.0285,-2.4178,OccupancySurge
snapshot_0344,floor_344,Smoke,0.0286,0.0511,0.0215,0.0224,0.8564,OccupancySurge
snapshot_0344,floor_344,Power,0.4478,0.7297,0.0994,0.4538,0.3186,OccupancySurge
snapshot_0344,floor_344,Motion,0.111,0.3643,0.2648,0.1768,-0.3904,OccupancySurge
snapshot_0344,floor_344,CO2,371.9133,486.8426,-0.0074,21.8986,-1.3014,OccupancySurge
snapshot_0344,floor_344,Temperature,24.2746,24.9057,0.2201,3.2806,1.8955,OccupancySurge
snapshot_0344,floor_344,Smoke,0.0408,0.0419,0.2326,0.0221,2.0816,OccupancySurge
snapshot_0344,floor_344,Power,0.5926,0.6251,-0.0701,0.3255,1.2843,OccupancySurge
snapshot_0344,floor_344,Humidity,57.6741,59.3039,-0.0553,14.8907,2.5348,OccupancySurge
snapshot_0344,floor_344,Temperature,19.8844,23.5491,0.4284,2.4903,-1.763,OccupancySurge
snapshot_0344,floor_344,CO2,539.9818,552.1338,0.1613,166.4793,1.4997,OccupancySurge
snapshot_0344,floor_344,Motion,0.6725,0.8662,0.0417,0.1778,5.225,OccupancySurge
snapshot_0344,floor_344,Humidity,56.6957,83.7405,-0.087,9.6335,2.3391,OccupancySurge
snapshot_0344,floor_344,CO2,531.4077,601.7494,0.1735,83.8955,1.3568,OccupancySurge
snapshot_0344,floor_344,Humidity,36.7534,47.9395,-0.0403,7.4539,-1.6493,OccupancySurge
snapshot_0344,floor_344,Temperature,28.2143,31.1249,0.2353,3.0973,5.1786,OccupancySurge
snapshot_0344,floor_344,Smoke,0.0375,0.0572,-0.004,0.0273,1.7507,OccupancySurge
snapshot_0344,floor_344,CO2,821.8913,827.5186,0.239,93.2148,6.1982,OccupancySurge
snapshot_0344,floor_344,Motion,0.2553,0.3572,-0.0367,0.3177,1.0531,OccupancySurge
snapshot_0344,floor_344,Power,0.2435,0.3162,-0.0278,0.4241,-1.0432,OccupancySurge
snapshot_0344,floor_344,Power,0.7379,1.1562,0.1024,0.2503,2.2525,OccupancySurge
snapshot_0344,floor_344,Motion,-0.0072,0.1786,0.0363,0.1516,-1.5722,OccupancySurge
snapshot_0344,floor_344,Humidity,71.7577,80.6795,0.1604,9.3973,5.3515,OccupancySurge
snapshot_0344,floor_344,Humidity,51.5455,58.9489,0.0342,15.5898,1.3091,OccupancySurge
snapshot_0344,floor_344,Power,0.5778,0.6434,-0.1971,0.2162,1.185,OccupancySurge
snapshot_0344,floor_344,Smoke,0.0417,0.0743,-0.0455,0.0294,2.1668,OccupancySurge
snapshot_0344,floor_344,CO2,610.4902,726.9408,-0.0092,86.2664,2.6748,OccupancySurge
snapshot_0344,floor_344,Motion,0.5003,0.881,-0.0349,0.2509,3.5032,OccupancySurge
snapshot_0344,floor_344,Temperature,21.8547,22.3415,0.1145,2.9112,-0.1211,OccupancySurge
snapshot_0344,floor_344,Temperature,28.1105,29.388,0.361,2.7473,5.0921,OccupancySurge
snapshot_0344,floor_344,Humidity,37.6929,44.3962,-0.178,15.6651,-1.4614,OccupancySurge
snapshot_0344,floor_344,Smoke,0.0076,0.017,0.1794,0.0149,-1.245,OccupancySurge
snapshot_0344,floor_344,CO2,693.8791,863.3243,0.0378,134.0303,4.0647,OccupancySurge
snapshot_0344,floor_344,Motion,0.6459,0.6731,0.0722,0.2943,4.9595,OccupancySurge
snapshot_0345,floor_345,Temperature,21.2587,25.9606,-0.0564,1.105,-0.6178,SpoofingAttack
snapshot_0345,floor_345,Power,0.4823,1.1157,-0.1608,0.3929,0.5486,SpoofingAttack
snapshot_0345,floor_345,Smoke,0.018,0.0472,-0.2135,0.0253,-0.1954,SpoofingAttack
snapshot_0345,floor_345,Motion,0.2742,0.4238,0.1023,0.1508,1.242,SpoofingAttack
snapshot_0345,floor_345,CO2,470.6593,627.3706,-0.0276,138.4539,0.3443,SpoofingAttack
snapshot_0345,floor_345,Humidity,24.2367,37.2219,0.2918,10.2843,-4.1527,SpoofingAttack
snapshot_0345,floor_345,Humidity,53.6147,59.206,0.0317,12.5307,1.7229,SpoofingAttack
snapshot_0345,floor_345,Motion,-0.0818,-0.0561,0.0323,0.3085,-2.3176,SpoofingAttack
snapshot_0345,floor_345,Smoke,0.0024,0.0067,-0.0186,0.0287,-1.7564,SpoofingAttack
snapshot_0345,floor_345,Temperature,25.7705,26.0447,0.0204,2.3082,3.142,SpoofingAttack
snapshot_0345,floor_345,Power,1.0662,1.2113,-0.0789,0.2865,4.4414,SpoofingAttack
snapshot_0345,floor_345,Smoke,0.0238,0.0378,-0.1138,0.0313,0.3836,SpoofingAttack
snapshot_0345,floor_345,Temperature,34.1691,35.235,0.4068,2.3872,10.141,SpoofingAttack
snapshot_0345,floor_345,CO2,647.1894,759.2191,0.1465,111.5986,3.2865,SpoofingAttack
snapshot_0345,floor_345,Humidity,41.1892,48.0086,0.086,5.8295,-0.7622,SpoofingAttack
snapshot_0345,floor_345,Temperature,23.6665,24.216,0.1997,3.7745,1.3888,SpoofingAttack
snapshot_0345,floor_345,Power,0.5788,1.1934,-0.0291,0.2402,1.1921,SpoofingAttack
snapshot_0345,floor_345,Motion,0.1186,0.1564,0.1323,0.123,-0.3144,SpoofingAttack
snapshot_0345,floor_345,Smoke,0.0024,0.0172,-0.006,0.0284,-1.764,SpoofingAttack
snapshot_0345,floor_345,Power,0.3563,0.5717,0.0754,0.2136,-0.2915,SpoofingAttack
snapshot_0345,floor_345,CO2,634.3578,704.3941,-0.0173,70.5496,3.0726,SpoofingAttack
snapshot_0345,floor_345,Humidity,56.8377,58.0965,-0.0872,5.2891,2.3675,SpoofingAttack
snapshot_0345,floor_345,Motion,0.0344,0.1917,0.0672,0.1039,-1.1557,SpoofingAttack
snapshot_0345,floor_345,Temperature,29.4192,30.1907,0.0761,2.4969,6.1827,SpoofingAttack
snapshot_0345,floor_345,Motion,0.2307,0.3481,-0.0656,0.1533,0.8075,SpoofingAttack
snapshot_0345,floor_345,CO2,731.1136,779.0242,0.454,177.0956,4.6852,SpoofingAttack
snapshot_0345,floor_345,Humidity,47.3431,55.7598,-0.0864,12.7048,0.4686,SpoofingAttack
snapshot_0345,floor_345,Temperature,27.6016,28.3904,0.3223,0.2805,4.668,SpoofingAttack
snapshot_0345,floor_345,Power,0.2827,0.7627,-0.0271,0.4502,-0.7819,SpoofingAttack
snapshot_0345,floor_345,Smoke,-0.0322,0.0119,0.1155,0.0284,-5.2181,SpoofingAttack
snapshot_0345,floor_345,Temperature,24.031,27.2251,-0.0213,3.1828,1.6925,SpoofingAttack
snapshot_0345,floor_345,Humidity,45.9946,47.5475,-0.022,12.1509,0.1989,SpoofingAttack
snapshot_0345,floor_345,Power,0.4757,1.5148,0.0769,0.2811,0.5045,SpoofingAttack
snapshot_0345,floor_345,Smoke,-0.0075,0.0189,0.073,0.0272,-2.7499,SpoofingAttack
snapshot_0345,floor_345,CO2,518.9605,530.0598,0.1365,171.5884,1.1493,SpoofingAttack
snapshot_0345,floor_345,Smoke,0.0296,0.0768,0.0602,0.0189,0.9619,SpoofingAttack
snapshot_0345,floor_345,Humidity,39.1865,55.8042,-0.2762,11.6041,-1.1627,SpoofingAttack
snapshot_0345,floor_345,CO2,205.4255,316.401,-0.018,228.0385,-4.0762,SpoofingAttack
snapshot_0345,floor_345,Power,-0.055,0.1354,0.0134,0.2894,-3.0334,SpoofingAttack
snapshot_0346,floor_346,Motion,0.052,0.4194,-0.1896,0.2564,-0.9798,SpoofingAttack
snapshot_0346,floor_346,CO2,472.3618,509.6896,0.0353,79.621,0.3727,SpoofingAttack
snapshot_0346,floor_346,Smoke,0.0266,0.0698,-0.055,0.0186,0.6569,SpoofingAttack
snapshot_0346,floor_346,Power,0.73,0.7357,0.0702,0.4079,2.1999,SpoofingAttack
snapshot_0346,floor_346,Humidity,56.6769,59.246,0.0679,16.3903,2.3354,SpoofingAttack
snapshot_0346,floor_346,Humidity,38.4066,48.894,-0.0477,16.6973,-1.3187,SpoofingAttack
snapshot_0346,floor_346,Power,0.6539,0.9715,-0.1257,0.1207,1.6928,SpoofingAttack
snapshot_0346,floor_346,Motion,0.0465,0.2167,-0.0064,0.2085,-1.0346,SpoofingAttack
snapshot_0346,floor_346,Temperature,23.1989,24.1744,0.0578,2.994,0.9991,SpoofingAttack
snapshot_0346,floor_346,CO2,330.6269,462.5823,0.0801,171.474,-1.9896,SpoofingAttack
snapshot_0346,floor_346,Smoke,0.0027,0.0359,0.1393,0.0186,-1.734,SpoofingAttack
snapshot_0346,floor_346,CO2,531.3891,709.0596,0.3151,155.4763,1.3565,SpoofingAttack
snapshot_0346,floor_346,Power,0.3819,0.4341,-0.1407,0.2606,-0.1204,SpoofingAttack
snapshot_0346,floor_346,Humidity,47.0504,51.842,0.1382,14.4002,0.4101,SpoofingAttack
snapshot_0346,floor_346,Temperature,28.6718,34.382,0.306,2.649,5.5598,SpoofingAttack
snapshot_0346,floor_346,Motion,0.2729,0.608,0.1057,0.3423,1.2285,SpoofingAttack
snapshot_0346,floor_346,Smoke,0.0102,0.0286,0.0712,0.0248,-0.984,SpoofingAttack
snapshot_0346,floor_346,Power,-0.0089,0.5609,0.0687,0.4965,-2.7262,SpoofingAttack
snapshot_0346,floor_346,Motion,0.7332,0.8286,-0.0865,0.2548,5.832,SpoofingAttack
snapshot_0346,floor_346,Humidity,39.7268,46.1975,0.108,12.2793,-1.0546,SpoofingAttack
snapshot_0346,floor_346,Temperature,18.6122,20.0636,0.2701,0.6083,-2.8232,SpoofingAttack
snapshot_0346,floor_346,Power,0.1328,0.8885,0.1884,0.3891,-1.7814,SpoofingAttack
snapshot_0346,floor_346,Temperature,19.3171,26.5523,-0.1189,2.9583,-2.2357,SpoofingAttack
snapshot_0346,floor_346,Smoke,0.0083,0.0214,-0.0031,0.029,-1.1657,SpoofingAttack
snapshot_0346,floor_346,CO2,692.4162,726.6112,0.0649,160.5116,4.0403,SpoofingAttack
snapshot_0346,floor_346,Temperature,18.7481,19.9548,-0.0671,2.2518,-2.7099,SpoofingAttack
snapshot_0346,floor_346,Smoke,0.031,0.0546,0.1211,0.0295,1.0999,SpoofingAttack
snapshot_0346,floor_346,CO2,511.7283,596.8527,-0.1522,152.0531,1.0288,SpoofingAttack
snapshot_0346,floor_346,Humidity,28.2208,28.9036,-0.0739,9.429,-3.3558,SpoofingAttack
snapshot_0346,floor_346,CO2,518.587,549.6426,0.1362,87.4298,1.1431,SpoofingAttack
snapshot_0346,floor_346,Smoke,0.011,0.0129,-0.0352,0.008,-0.9043,SpoofingAttack
snapshot_0346,floor_346,Motion,0.1568,0.6343,-0.0829,0.2193,0.0684,SpoofingAttack
snapshot_0346,floor_346,Humidity,52.9861,65.5706,-0.0087,11.0673,1.5972,SpoofingAttack
snapshot_0346,floor_346,Temperature,27.9525,31.4958,0.3185,1.6383,4.9604,SpoofingAttack
snapshot_0346,floor_346,Motion,0.0571,0.3854,-0.1322,0.2301,-0.9288,SpoofingAttack
snapshot_0346,floor_346,Power,0.8602,1.1873,0.0632,0.2927,3.0679,SpoofingAttack
snapshot_0346,floor_346,Temperature,20.0278,24.8101,-0.0313,3.357,-1.6435,SpoofingAttack
snapshot_0346,floor_346,CO2,377.5002,486.25,-0.1494,158.915,-1.2083,SpoofingAttack
snapshot_0346,floor_346,Humidity,55.165,76.3296,0.0109,5.5523,2.033,SpoofingAttack
snapshot_0346,floor_346,Motion,0.1452,0.4855,-0.019,0.2862,-0.0476,SpoofingAttack
snapshot_0346,floor_346,Humidity,32.0275,44.3481,-0.091,11.8482,-2.5945,SpoofingAttack
snapshot_0346,floor_346,Power,0.1714,0.6386,-0.1675,0.3918,-1.5242,SpoofingAttack
snapshot_0346,floor_346,Temperature,24.8062,28.5231,0.0742,3.1326,2.3385,SpoofingAttack
snapshot_0346,floor_346,CO2,633.4467,813.3889,-0.0038,172.0643,3.0574,SpoofingAttack
snapshot_0347,floor_347,Power,0.3112,0.4554,-0.1018,0.221,-0.5923,OccupancySurge
snapshot_0347,floor_347,Temperature,27.0661,30.4178,0.155,2.4098,4.2217,OccupancySurge
snapshot_0347,floor_347,CO2,605.7109,801.5562,0.1522,182.4505,2.5952,OccupancySurge
snapshot_0347,floor_347,Smoke,0.029,0.0291,0.2199,0.0173,0.8971,OccupancySurge
snapshot_0347,floor_347,Temperature,22.7029,22.8145,-0.0312,3.0614,0.5858,OccupancySurge
snapshot_0347,floor_347,Smoke,0.0558,0.0627,-0.0379,0.0173,3.5772,OccupancySurge
snapshot_0347,floor_347,Motion,0.2971,0.3185,-0.0565,0.1244,1.4707,OccupancySurge
snapshot_0347,floor_347,Motion,0.2788,0.3476,-0.1005,0.1516,1.2875,OccupancySurge
snapshot_0347,floor_347,Smoke,0.051,0.0751,-0.0383,0.015,3.104,OccupancySurge
snapshot_0347,floor_347,Temperature,24.4531,25.5351,-0.0188,1.2127,2.0442,OccupancySurge
snapshot_0347,floor_347,Humidity,50.5055,65.2025,0.0963,12.4036,1.1011,OccupancySurge
snapshot_0347,floor_347,CO2,459.9076,474.9885,0.1593,189.0808,0.1651,OccupancySurge
snapshot_0347,floor_347,Smoke,0.0547,0.0661,0.0595,0.0196,3.4749,OccupancySurge
snapshot_0347,floor_347,Motion,0.9099,1.0616,0.2287,0.2233,7.5988,OccupancySurge
snapshot_0347,floor_347,Humidity,51.97,59.3974,-0.067,9.6587,1.394,OccupancySurge
snapshot_0347,floor_347,Temperature,28.0308,29.8246,0.4025,2.7366,5.0256,OccupancySurge
snapshot_0347,floor_347,Power,1.0484,1.209,-0.0542,0.3073,4.3229,OccupancySurge
snapshot_0347,floor_347,Smoke,0.0112,0.0133,-0.0802,0.0255,-0.8777,OccupancySurge
snapshot_0347,floor_347,Humidity,41.3157,51.4027,0.2566,20.6491,-0.7369,OccupancySurge
snapshot_0347,floor_347,Temperature,25.3013,29.4376,0.3359,2.4035,2.7511,OccupancySurge
snapshot_0347,floor_347,CO2,644.949,653.2969,0.3914,82.561,3.2491,OccupancySurge
snapshot_0347,floor_347,Motion,0.3435,0.9417,-0.0717,0.2398,1.9348,OccupancySurge
snapshot_0347,floor_347,Power,0.8182,1.1582,0.0324,0.3115,2.7878,OccupancySurge
snapshot_0347,floor_347,CO2,658.7029,828.1369,0.2453,123.3626,3.4784,OccupancySurge
snapshot_0347,floor_347,Smoke,-0.0156,-0.009,-0.0878,0.0326,-3.5637,OccupancySurge
snapshot_0347,floor_347,Motion,0.3023,0.4514,0.1167,0.168,1.5225,OccupancySurge
snapshot_0347,floor_347,Power,0.1305,0.2908,-0.0224,0.3326,-1.7965,OccupancySurge
snapshot_0347,floor_347,Temperature,32.3274,32.8546,0.093,2.3029,8.6062,OccupancySurge
snapshot_0347,floor_347,Temperature,29.9136,33.0455,0.508,2.5742,6.5946,OccupancySurge
snapshot_0347,floor_347,CO2,457.5159,568.105,0.2839,129.5423,0.1253,OccupancySurge
snapshot_0347,floor_347,Humidity,43.9199,50.3344,0.0672,11.61,-0.216,OccupancySurge
snapshot_0348,floor_348,Smoke,0.0118,0.0401,0.0881,0.0054,-0.8171,SpoofingAttack
snapshot_0348,floor_348,Power,0.7891,1.3946,0.0722,0.2841,2.5938,SpoofingAttack
snapshot_0348,floor_348,Humidity,46.1852,51.2069,-0.151,9.7112,0.237,SpoofingAttack
snapshot_0348,floor_348,Motion,0.4469,0.6309,0.0141,0.1705,2.9694,SpoofingAttack
snapshot_0348,floor_348,Temperature,20.0735,21.4139,-0.0805,2.6063,-1.6054,SpoofingAttack
snapshot_0348,floor_348,CO2,406.1028,722.4454,-0.1118,117.1072,-0.7316,SpoofingAttack
snapshot_0348,floor_348,Temperature,19.6874,24.4007,0.3358,2.152,-1.9272,SpoofingAttack
snapshot_0348,floor_348,CO2,603.0745,653.095,-0.0926,111.8821,2.5512,SpoofingAttack
snapshot_0348,floor_348,Motion,0.2487,0.427,0.0626,0.1083,0.9874,SpoofingAttack
snapshot_0348,floor_348,Power,0.3914,0.6115,-0.0351,0.2803,-0.0575,SpoofingAttack
snapshot_0348,floor_348,Humidity,38.5604,71.6818,0.0555,8.4749,-1.2879,SpoofingAttack
snapshot_0348,floor_348,Smoke,-0.0143,-0.0086,-0.107,0.0171,-3.426,SpoofingAttack
snapshot_0348,floor_348,Power,0.8547,1.1085,0.0715,0.3311,3.0315,SpoofingAttack
snapshot_0348,floor_348,Temperature,19.3855,23.6211,0.0647,2.6185,-2.1788,SpoofingAttack
snapshot_0348,floor_348,CO2,560.4984,639.0966,-0.0113,117.1056,1.8416,SpoofingAttack
snapshot_0348,floor_348,Temperature,20.3588,20.387,-0.1087,3.7549,-1.3676,SpoofingAttack
snapshot_0348,floor_348,Motion,0.0328,0.3781,0.1604,0.2608,-1.1717,SpoofingAttack
snapshot_0348,floor_348,CO2,614.5102,924.8776,0.0902,146.7622,2.7418,SpoofingAttack
snapshot_0348,floor_348,Humidity,42.8419,65.5354,0.0969,8.3142,-0.4316,SpoofingAttack
snapshot_0348,floor_348,Power,0.9445,1.6821,0.1199,0.3291,3.6303,SpoofingAttack
snapshot_0348,floor_348,Temperature,32.0632,32.8278,0.1787,4.2133,8.386,SpoofingAttack
snapshot_0348,floor_348,Smoke,0.0044,0.0052,-0.0265,0.0324,-1.5572,SpoofingAttack
snapshot_0348,floor_348,Motion,0.2239,0.2487,0.1918,0.345,0.7393,SpoofingAttack
snapshot_0348,floor_348,Power,0.4263,0.6236,0.3558,0.575,0.1751,SpoofingAttack
snapshot_0348,floor_348,CO2,881.408,1032.5627,0.3871,178.401,7.1901,SpoofingAttack
snapshot_0348,floor_348,Humidity,41.7854,43.8299,0.0779,9.5042,-0.6429,SpoofingAttack
snapshot_0348,floor_348,Temperature,27.9379,29.2518,0.4521,4.0138,4.9482,SpoofingAttack
snapshot_0348,floor_348,Motion,0.145,0.2809,-0.0488,0.1581,-0.0498,SpoofingAttack
snapshot_0348,floor_348,Power,0.7204,1.0106,0.2825,0.3944,2.1357,SpoofingAttack
snapshot_0348,floor_348,Smoke,0.0336,0.0445,-0.0202,0.0039,1.3581,SpoofingAttack
snapshot_0348,floor_348,Motion,-0.1915,-0.0027,-0.0395,0.2481,-3.4146,SpoofingAttack
snapshot_0348,floor_348,Humidity,22.2145,40.2138,-0.0339,11.2257,-4.5571,SpoofingAttack
snapshot_0348,floor_348,CO2,437.264,537.1242,0.0083,233.0386,-0.2123,SpoofingAttack
snapshot_0348,floor_348,Smoke,0.0066,0.0258,0.1715,0.0272,-1.3354,SpoofingAttack
snapshot_0348,floor_348,Temperature,24.8569,30.0416,0.0973,4.5216,2.3807,SpoofingAttack
snapshot_0348,floor_348,Power,0.2334,0.5966,0.0963,0.4794,-1.1109,SpoofingAttack
snapshot_0348,floor_348,Temperature,31.667,33.1108,0.2392,3.0525,8.0559,SpoofingAttack
snapshot_0348,floor_348,Humidity,27.754,36.599,-0.0215,12.9219,-3.4492,SpoofingAttack
snapshot_0348,floor_348,Motion,-0.1109,-0.0992,0.0705,0.2661,-2.6086,SpoofingAttack
snapshot_0348,floor_348,Humidity,48.7588,51.5419,-0.0177,18.5697,0.7518,SpoofingAttack
snapshot_0348,floor_348,Motion,0.4097,0.666,0.0145,0.3238,2.5967,SpoofingAttack
snapshot_0348,floor_348,Power,0.5268,0.8151,-0.0936,0.249,0.8455,SpoofingAttack
snapshot_0348,floor_348,CO2,462.1971,501.7706,-0.0666,148.7379,0.2033,SpoofingAttack
snapshot_0348,floor_348,Smoke,0.0761,0.0863,0.021,0.0112,5.6095,SpoofingAttack
snapshot_0348,floor_348,Temperature,20.0535,21.1542,-0.2021,3.868,-1.6221,SpoofingAttack
snapshot_0349,floor_349,Power,0.2236,0.3129,0.0826,0.1965,-1.176,OccupancySurge
snapshot_0349,floor_349,Humidity,49.5252,58.7244,0.1056,9.762,0.905,OccupancySurge
snapshot_0349,floor_349,Smoke,0.0377,0.0456,-0.0212,0.0217,1.7676,OccupancySurge
snapshot_0349,floor_349,Motion,-0.0625,0.0725,-0.0515,0.3204,-2.1247,OccupancySurge
snapshot_0349,floor_349,CO2,275.1204,371.7292,0.1399,86.6464,-2.9147,OccupancySurge
snapshot_0349,floor_349,CO2,446.8602,602.4924,0.1932,120.0083,-0.0523,OccupancySurge
snapshot_0349,floor_349,Humidity,57.3037,57.4628,0.0592,16.2503,2.4607,OccupancySurge
snapshot_0349,floor_349,Motion,0.2289,0.4401,0.0118,0.1619,0.7888,OccupancySurge
snapshot_0349,floor_349,Smoke,0.008,0.0182,-0.1408,0.0151,-1.1987,OccupancySurge
snapshot_0349,floor_349,Smoke,0.0539,0.0588,0.1645,0.0269,3.3914,OccupancySurge
snapshot_0349,floor_349,Humidity,27.2053,43.5969,0.0146,10.4358,-3.5589,OccupancySurge
snapshot_0349,floor_349,Power,0.0523,0.3662,0.0752,0.173,-2.3178,OccupancySurge
snapshot_0349,floor_349,Temperature,24.4311,26.8702,-0.102,1.943,2.0259,OccupancySurge
snapshot_0349,floor_349,Motion,0.2946,0.379,0.0121,0.1491,1.4461,OccupancySurge
snapshot_0349,floor_349,Temperature,28.0962,33.7778,0.1773,2.7938,5.0802,OccupancySurge
snapshot_0349,floor_349,Power,0.0365,0.3081,-0.127,0.3489,-2.4231,OccupancySurge
snapshot_0349,floor_349,Smoke,0.0011,0.0072,-0.1085,0.026,-1.8925,OccupancySurge
snapshot_0349,floor_349,Smoke,-0.0207,0.0042,-0.1082,0.0298,-4.0746,OccupancySurge
snapshot_0349,floor_349,Humidity,53.2312,53.9964,0.0071,6.9158,1.6462,OccupancySurge
snapshot_0349,floor_349,Temperature,26.1952,29.0713,0.2902,2.4221,3.496,OccupancySurge
snapshot_0349,floor_349,CO2,751.8008,1036.1319,0.1616,78.5191,5.03,OccupancySurge
snapshot_0349,floor_349,Motion,0.5653,0.63,0.2053,0.3726,4.1532,OccupancySurge
snapshot_0349,floor_349,Power,0.2783,0.4406,0.0236,0.3981,-0.8112,OccupancySurge
snapshot_0349,floor_349,Smoke,-0.0092,0.0499,0.2339,0.0311,-2.9189,OccupancySurge
snapshot_0349,floor_349,Temperature,21.3123,23.9513,0.014,2.6264,-0.5731,OccupancySurge
snapshot_0349,floor_349,CO2,407.5196,666.929,0.0295,133.491,-0.708,OccupancySurge
snapshot_0349,floor_349,Motion,0.306,0.6822,0.1236,0.2809,1.5597,OccupancySurge
snapshot_0349,floor_349,Humidity,63.2338,69.013,0.2137,14.9107,3.6468,OccupancySurge
snapshot_0349,floor_349,Temperature,20.8181,22.2516,-0.0442,3.2654,-0.9849,OccupancySurge
snapshot_0349,floor_349,Humidity,41.1181,42.815,-0.0711,14.0932,-0.7764,OccupancySurge
snapshot_0349,floor_349,Temperature,25.2238,27.4256,0.1107,3.6264,2.6865,OccupancySurge
snapshot_0349,floor_349,Motion,0.2417,0.287,0.0006,0.4173,0.9168,OccupancySurge
snapshot_0349,floor_349,CO2,547.4853,855.018,0.0605,165.735,1.6248,OccupancySurge
snapshot_0349,floor_349,Motion,0.009,0.0558,0.1157,0.1633,-1.4102,OccupancySurge
snapshot_0349,floor_349,Smoke,0.0253,0.0326,0.0981,0.0161,0.5297,OccupancySurge
snapshot_0349,floor_349,Power,0.3608,0.4934,0.1992,0.2081,-0.2615,OccupancySurge
snapshot_0349,floor_349,Humidity,45.5993,46.8552,0.0285,10.6285,0.1199,OccupancySurge
snapshot_0350,floor_350,Temperature,23.8333,30.4498,-0.0002,2.5871,1.5277,OccupancySurge
snapshot_0350,floor_350,Power,0.5809,0.8228,-0.3595,0.5246,1.2062,OccupancySurge
snapshot_0350,floor_350,Humidity,37.4731,57.4741,-0.192,11.5073,-1.5054,OccupancySurge
